	sepal length (cm)	sepal width (cm)	petal length (cm)	petal width (cm)	target
52	115.43690708108812	115.17431863039577	112.78997247662853	111.3661158964707	0.0
53	115.78520353152707	113.98575904114401	112.36666858058194	111.45283787774102	0.0
54	116.04804605513276	113.82747989896173	112.37431068905275	111.21176927894967	0.0
55	115.61512243749199	114.86803929384293	112.34284090466943	111.56668260728418	0.0
56	116.41029699417821	115.15257899510816	112.20941765331477	111.21930488392404	0.0
57	115.34050367514395	113.61867716613315	112.60851844811761	111.31924485047874	0.0
58	116.00753206515837	113.69726270678245	112.8974774536866	111.1785359668345	0.0
59	115.3853285346856	115.18482065440377	112.45741824519156	111.14363764382877	0.0
60	115.99172792710223	114.48497323918582	112.57740264091842	111.36919326145791	0.0
61	115.3460027961994	114.95653259385038	112.31958742857147	111.12714441583614	0.0
62	116.09429031763591	114.81653420776006	112.51660705651732	111.28634783252706	0.0
63	116.45550140501236	113.44228702100169	112.15448160752294	111.48054995828333	0.0
64	115.63862537504217	115.03421070116363	112.51244567602403	111.50086723333621	0.0
65	115.66463086498278	114.145666442831	112.25528637541306	111.26019343222042	0.0
66	115.975770084963	114.06411229729008	112.46918700580161	111.32941766694455	0.0
67	115.77288140207098	113.98087598009059	112.30354967579196	111.12369178723641	0.0
68	115.84200763702516	114.20994770960532	112.81935763539995	111.50271367951282	0.0
69	116.36497394097425	115.3472170280991	112.67148279471759	111.3520184690806	0.0
70	115.58495495526914	114.82131724945567	112.6720147946369	111.38285867038732	0.0
71	116.59041621312478	113.54364275742758	112.57599979378185	111.45569984201802	0.0
72	115.39262132442182	115.25069886270666	112.43531352894686	111.38663955489996	0.0
73	116.18270545085588	114.2306241038878	112.11540889066264	111.39105562642843	0.0
74	116.76022345659482	113.31188190262458	112.12475584540914	111.47708216387707	0.0
75	116.21608207328306	113.53945707280047	112.38200233218087	111.51679633757	0.0
76	115.68540980937124	114.0980395159623	112.3871773852143	111.54197542323153	0.0
77	115.67334519449962	113.63776886682807	112.61215457093019	111.45575391719143	0.0
78	116.01056589973238	113.79653817166195	112.40839998704048	111.58749479662028	0.0
79	115.52662310931483	114.65470366894021	112.56001512625673	111.15885837357176	0.0
80	115.34592300492406	115.25306613449413	112.31704579628907	111.59287445880499	0.0
81	116.73438527982908	114.86991308852193	112.46338414134966	111.20726822827402	0.0
82	115.46297244606436	113.5103898486801	112.54581550900133	111.54391693949604	0.0
83	115.54821171020085	115.12135762060497	112.10232793250205	111.52733389463548	0.0
84	116.47052800187281	114.93030685251316	112.68368716990908	111.28374703120645	0.0
85	116.37588417042393	113.86640115512228	112.42325876177613	111.45898455732898	0.0
86	115.63357028659308	113.45408981859693	112.48533411055045	111.47378977410978	0.0
87	116.79974687105683	113.4600437922197	112.46461548497524	111.17416158454375	0.0
88	116.22904757284351	114.96604888897127	112.82594119090913	111.26798520805134	0.0
89	116.24755054102621	114.37186828617494	112.73119580112615	111.33136210280229	0.0
90	115.90074274970854	114.44117812453584	112.89792376470821	111.35566931982403	0.0
91	115.87982735153216	114.89805359119194	112.3392766474642	111.10171194606012	0.0
92	115.51869204275252	114.70532413887402	112.47165566402462	111.44204559428067	0.0
93	116.03354803619976	115.25818601367594	112.09782529008957	111.58077152122767	0.0
94	115.67373344326624	114.98140271044349	112.4572394807537	111.30064399282404	0.0
95	115.65216001134695	114.58313642525705	112.82974713605446	111.41574651908272	0.0
96	115.86847476597062	113.46630274351082	112.85401442149052	111.45095204097689	0.0
97	116.58073447428615	113.43436250705197	112.10757056264204	111.39993002640415	0.0
98	116.02718408508031	114.51001030380107	112.60767044646309	111.35803991082176	0.0
99	115.35439276120049	113.74815212263356	112.12883182270814	111.35218979430817	0.0
100	117.01763707227425	113.88069264469229	115.7805798288755	112.78300915453889	1.0
101	117.12866560499731	113.73387020891256	114.76999938670309	112.20904392500691	1.0
102	117.45610224423953	114.12542102300819	115.28397405815028	112.13212266876467	1.0
103	116.46268083090956	113.22359558224693	114.84532529525362	112.78262326011405	1.0
104	117.7586272736336	113.80938281747656	115.14731212209259	112.62698784943058	1.0
105	117.62943642981767	114.24849665638345	114.34170150918406	112.37808263579042	1.0
106	116.4485195570078	114.06133920314414	115.23875977993787	112.53154793638615	1.0
107	116.35248013497666	113.60058685181363	115.35800253346413	112.13149863235866	1.0
108	117.23037951355985	113.82388475641456	115.96127176975402	112.4232801644141	1.0
109	117.27802528549459	113.61830465978127	115.92519584356405	112.03650517415963	1.0
110	116.82895550006371	114.02761195996692	114.8290737033978	112.73440546805689	1.0
111	117.55232709374182	113.6948201115556	115.15757688825413	112.799569683635	1.0
112	117.25058639578526	113.65331214479757	114.88975229664842	112.75401664576617	1.0
113	117.21971272739351	113.30085465670864	115.70499439644864	112.27626209075679	1.0
114	116.46031019377084	113.47385644142682	115.66033146579824	112.7309522315235	1.0
115	116.36674040037397	113.40091359828504	115.16696324978085	112.41999986004805	1.0
116	117.89849505894969	113.57422884152341	115.4418774643011	112.29204304528129	1.0
117	117.99109861702642	113.95915876260398	115.28841235608972	112.70503431787179	1.0
118	116.96489104057648	114.04209255179	114.66482196420526	112.31661913307819	1.0
119	116.76833922801008	114.06293629964546	115.48565301476032	112.38997410674988	1.0
120	116.18641998260172	114.35584375345971	116.02809393460748	112.16634488163243	1.0
121	116.56335251196163	114.1704577274315	114.61892944103253	112.50884711194914	1.0
122	116.35112210606256	113.09736540313293	115.5332734131407	112.64045757752565	1.0
123	116.28767379130711	114.12449996176663	114.6080486062936	112.52906598965235	1.0
124	117.94779850110514	113.456874312353	114.39445329006726	112.34870922242551	1.0
125	116.71979203679751	113.01124188662331	115.86140705064571	112.52533468551088	1.0
126	116.58546678064654	113.525530707044	114.8851643064985	112.7611510500264	1.0
127	117.09582353618255	114.16825688587627	115.55412493519657	112.1063480449246	1.0
128	116.12971267205639	114.11931719251149	114.09158006081921	112.25252890365638	1.0
129	116.43636802732388	113.20311141826681	115.25306497811188	112.47973884979612	1.0
130	115.99455382963322	113.58455947338807	115.39481835159819	112.15322341921227	1.0
131	117.99654532447123	113.46386178253427	115.41776315046062	112.30941902601258	1.0
132	117.50626982237401	113.15249012621183	114.79301132854286	112.47942049709407	1.0
133	116.24758903070096	113.01631648928694	115.82347329413344	112.55639358247174	1.0
134	116.05284400148996	114.38139689023421	115.06467326549449	112.11163368879158	1.0
135	116.687015916085	113.25940140392359	115.1356750285455	112.78106255134968	1.0
136	117.51390389922146	113.6452079505638	115.31089302586331	112.07582015783645	1.0
137	116.66441750727009	113.57486537772017	115.87011670566176	112.2720757454475	1.0
138	116.95300480480745	113.92316446634592	115.30089718863431	112.59660348547507	1.0
139	115.99543638608877	113.95633033567364	114.21932823538489	112.45966471553625	1.0
140	116.78537045516605	114.06647709841346	115.46405715958825	112.66858711867361	1.0
141	116.28490710602715	113.77980680593555	115.81356550562481	112.38155326928347	1.0
142	117.60574389604868	113.64777590973496	114.77742765126004	112.11763791220034	1.0
143	117.7714935016845	113.52812153615679	114.42880853615593	112.63186353022961	1.0
144	116.74503240018986	114.19378967107522	114.38967174495147	112.34779896884137	1.0
145	117.954050755606	114.20757232078422	116.0879906473475	112.29757633694712	1.0
146	117.37066474127664	113.03238582933297	114.8363239125364	112.07843140920356	1.0
147	116.40449273492969	114.38349878111694	116.01849533014402	112.1802799295413	1.0
148	115.90292834735507	113.4286979615856	114.98620334406155	112.43363973522337	1.0
149	116.75603274888253	113.79922772717728	116.01476200560822	112.20098719497625	1.0
150	116.35857241621493	114.00858705026043	115.1999012181576	112.3675829821604	1.0
151	117.99460705547824	114.21234057240696	115.75658316152278	112.11472203470545	1.0
152	117.87094387391913	114.21936667423716	115.64207175443585	112.11538320661275	1.0
153	117.37158357892534	114.28943820574636	115.59239952464324	112.16776200781723	1.0
154	116.57648612959453	114.28007016209472	114.06035289108482	112.66122081451945	1.0
155	116.55306546908695	113.3845050062295	115.58213030673878	112.27608632648197	1.0
156	115.90461714167067	114.02122005257272	115.09047625574705	112.61456748492517	1.0
157	116.33987123341707	113.41804726177013	114.72262808163084	112.65875866617644	1.0
158	117.16815074676848	114.10876614408612	114.93393301567909	112.75274328008184	1.0
159	117.26963877913948	114.2148827403006	114.31443982613061	112.73878964745823	1.0
160	117.11944341882581	113.15521306092458	115.16053502092818	112.71663315648958	1.0
161	117.48189242975741	113.08274637314625	114.34983010536575	112.09196569212045	1.0
162	116.87082936656428	113.18525084979161	114.8785202652039	112.63606442205668	1.0
163	117.89078431200348	114.13280350846941	115.56900097684806	112.28674269651987	1.0
164	116.65730947022334	113.1155058274175	115.00514123785325	112.33111826688815	1.0
165	116.46844253252235	113.67989954969374	115.50318110709888	112.38660875224207	1.0
166	116.35862638007488	113.82056063241127	114.30278879626417	112.39437896352635	1.0
167	116.62110236498496	114.17576727554517	114.90797151412845	112.01570605106143	1.0
168	116.66745706907238	113.72302917871822	115.27672010941374	112.33075828725879	1.0
169	116.98453318470808	113.923462755958	115.51810796430236	112.60366542229261	1.0
170	117.98720531791102	113.9443161243852	115.07648197935623	112.76196883230874	1.0
171	117.2179579176913	113.56896081945138	114.60761131064764	112.6470116416173	1.0
172	117.35659693851458	114.26669711865642	115.32075904224305	112.16460551498142	1.0
173	116.93794578621531	113.19409359675745	114.92593101283282	112.53056543177888	1.0
174	116.46661569966815	113.33361302730958	114.62152983374283	112.5640811031367	1.0
175	117.98242656110047	113.54286070811868	114.73834707065255	112.54641526370118	1.0
176	117.27341950439015	113.14418258158997	115.58330394804693	112.1264246303043	1.0
177	116.42731920426779	113.01402677460837	114.21984286260958	112.78684063187013	1.0
178	116.59350878297674	114.38037226799676	115.11521928537933	112.32422075730396	1.0
179	115.9491362526916	113.3300781723255	114.06913870723116	112.33876441499481	1.0
180	117.43758907623348	113.07013865687601	116.09769783487165	112.12232699197402	1.0
181	116.08193075250641	113.92919437308366	114.04634872883781	112.72101548418514	1.0
182	116.6096065501128	113.57266842188339	115.01261558696315	112.48375139209743	1.0
183	116.59543796969315	113.35380694402275	115.59966441277463	112.16024119249276	1.0
184	117.61688184345952	113.03833101266123	114.35216294474904	112.70235410814794	1.0
185	116.15333539809865	114.26685664324435	114.27193696454162	112.4217952229828	1.0
186	117.47056681978235	114.20494665439296	114.40477031433113	112.34776437048957	1.0
187	115.97145408444007	114.33368961303812	114.0162926746869	112.00932340418505	1.0
188	115.99331521914107	113.0094413814949	115.4532632957969	112.64021118301034	1.0
189	117.66952952138071	114.19598685196492	115.28844501188772	112.37941703729311	1.0
190	117.16087920225822	113.01746962214459	115.23812149371331	112.03173755923771	1.0
191	117.0991709576964	113.46885644629819	115.64115558776948	112.38625422676093	1.0
192	116.08267968491432	113.71394871363646	115.62708987237528	112.2422757014855	1.0
193	117.0724016182232	113.56439839633174	114.39667413149321	112.50887404303008	1.0
194	116.83139667343015	113.99908957535747	114.75547862319713	112.06779501778159	1.0
195	116.30023576902033	113.1675661560443	114.18718624527862	112.23393909199851	1.0
196	117.4055196450962	113.73156112099915	115.47307834578561	112.56788900270011	1.0
197	116.55054878270387	113.20551225643854	114.34799286837807	112.02508084010228	1.0
198	116.90916209433419	113.45683477467338	114.44025888260309	112.70456263817812	1.0
199	117.86463436794494	113.79732305361252	115.95959403115079	112.10008114961278	1.0
200	116.56788698170108	114.69072484288719	117.14484426069906	112.61227047463991	2.0
201	117.44118157118919	113.87008848661127	117.22862212752058	112.8524310499818	2.0
202	118.03231924734587	113.20438336799927	117.73689820008111	112.4916167279071	2.0
203	117.09046078173766	114.2722746614307	117.28258951050643	112.46717481473028	2.0
204	117.7554280285037	114.17046666936314	117.37275204795984	112.49387312355675	2.0
205	117.46525758612334	113.53890919181566	115.67640016438027	113.00318167224438	2.0
206	116.17689664297525	114.30279168192092	115.53848634384943	112.70893857777027	2.0
207	117.25951951186795	113.8896092775004	117.646938076628	113.44440304108942	2.0
208	116.38264707542969	114.48458861755059	115.92738979127566	112.638481865161	2.0
209	116.71602319158238	114.5621116080885	117.27650702023747	112.90129131523467	2.0
210	116.44709049589657	114.46164272867236	116.36860852436503	112.7875184891328	2.0
211	117.51996764600807	113.83923186639075	117.12996336933821	113.32780662258732	2.0
212	118.34685135967743	113.46065284317481	115.89843075629001	112.99143839497404	2.0
213	118.37711357981466	113.32680253150943	115.58490973441226	113.15610913517878	2.0
214	116.64132698943901	113.2385538123534	116.8338465092886	113.4388712491363	2.0
215	118.55347975878557	113.48956635642574	117.12662546525915	112.75548896452268	2.0
216	117.73114020000243	113.50411979962686	116.16969715760787	113.13946313330094	2.0
217	117.44922163417571	114.44167533699789	115.85899100368215	113.3176485470639	2.0
218	117.0609215932427	113.98830294724961	117.06626447186	113.1419638751248	2.0
219	116.37544114028982	113.37779459024947	117.17946161459543	112.40252641535888	2.0
220	117.94986189507192	113.73575694992248	116.90271596010858	112.91747887012968	2.0
221	118.45805889176307	114.77616855496662	116.74170431946908	112.60327947322011	2.0
222	116.57469460734562	114.06788440436375	116.04100400305491	112.96393852230675	2.0
223	118.7190420158109	113.57359810246457	117.47198564732055	112.96938119928244	2.0
224	117.0880060128397	113.46471294186495	117.75346489538971	113.43618970842093	2.0
225	118.40147492111008	113.21025645850628	117.0014490210903	112.54605771771504	2.0
226	118.72430473974208	113.31658852916436	116.08200522572302	113.19697027890616	2.0
227	118.34859567123922	113.93324964885267	117.68367187790226	113.07213120388579	2.0
228	118.44974456374092	114.41017394186498	117.07579105348412	112.62374202745136	2.0
229	116.5024004018871	113.65069501790273	117.22239454357278	112.59407176775372	2.0
230	116.053928439985	114.14768480495651	117.0341325218806	112.9537190890591	2.0
231	117.92016989847261	114.66851754187365	115.69526055527514	113.48018235418678	2.0
232	116.3055402341232	113.47504992964846	115.94877549079082	113.0413792984642	2.0
233	118.88166973853815	113.82306677614181	115.53493518205063	112.66079618725821	2.0
234	118.51222922832189	114.2268027974149	116.278377199498	112.79121298325197	2.0
235	117.12318832194755	114.17978409745687	117.47003323352267	113.20079619078761	2.0
236	118.43079179436374	113.23014878414459	117.38490165441155	112.75102137772852	2.0
237	116.2863415541741	113.91212865497121	116.81643115880556	112.55268507851449	2.0
238	117.12487972026992	114.35481100384492	116.459761266275	113.04349643302625	2.0
239	117.15435426972905	113.30815962945215	117.12345231817964	113.36603648208839	2.0
240	118.85177518314197	114.28877957281543	117.39431056963325	113.48773178200082	2.0
241	117.76045730682887	113.2183538558525	117.62414550769539	113.47706776917101	2.0
242	117.97636048963632	114.48124636095127	116.6548253694373	113.11815981325104	2.0
243	117.11739658832249	114.48105882710762	117.5858011381464	112.68303695493317	2.0
244	118.0700464224264	114.16691417787384	115.91176279663041	112.69228067450474	2.0
245	117.87079414322203	114.2790318136866	115.67706159075396	112.59069627816244	2.0
246	117.52157281734756	114.21000838670382	117.81649008636354	112.41459354472933	2.0
247	117.72261193663068	113.28900748117358	115.95940180786187	112.75502859770886	2.0
248	117.10086795199106	114.02695349420581	115.78688857842286	113.1689316661887	2.0
249	118.07780239008262	113.69672430841806	116.56335882032333	113.10184227453637	2.0
250	116.15822975256634	113.29665189693539	117.5643712813452	112.56899862358001	2.0
251	117.26839353729927	114.59161651034395	117.0864701063848	112.7136529435448	2.0
252	116.65933012855528	114.10315644360355	116.60378976048004	112.99955407916686	2.0
253	117.63597702785457	113.7419085926036	116.01850806076473	113.19507485012926	2.0
254	118.83137220152564	114.20944556256391	116.44703351908866	113.15676229888048	2.0
255	117.58093848108858	114.41488565912655	117.37309409389451	113.41224108402484	2.0
256	116.70003419578076	114.322017166373	117.7978831890271	113.0402451791151	2.0
257	116.845664006433	114.28843547360871	116.43369734971843	113.38060903586255	2.0
258	117.99083874301566	114.5142755291521	115.7513429004375	112.60093738510216	2.0
259	116.56914110768066	113.9090239335969	116.45594597719607	112.4769037979221	2.0
260	117.60980893355614	113.51888592874661	116.28231853157381	112.58085625128022	2.0
261	116.13676822924234	114.6504158024647	116.93023531778725	113.4780579165531	2.0
262	118.07623944306218	113.69079223719304	116.5506287350398	112.88895112747596	2.0
263	118.58667583940748	113.95218947525548	115.50592785179721	113.26319085031172	2.0
264	118.30879004708137	114.34732969433804	116.94217996252162	113.06925667813918	2.0
265	117.72668548388174	113.3751453724037	117.09380506882565	113.23271827922858	2.0
266	118.81514102357583	113.32899396072375	116.333860217841	112.82204530622569	2.0
267	117.28719415315867	113.76404982586175	115.64478135649048	113.31384730819637	2.0
268	116.89127309665744	114.35613810206281	117.68858711938312	113.16127913022645	2.0
269	117.19773331134995	113.30431934128639	117.20156224919945	113.44534671839219	2.0
270	116.1077424655041	114.38335989294914	115.97794830784719	112.72066164424767	2.0
271	118.88184820447817	114.34207845180366	117.8696188196312	112.67511080733253	2.0
272	116.94184123183479	114.1666731241842	117.17280982920904	112.90959832563155	2.0
273	116.54220293212798	114.00399326879217	116.78025123183741	113.02257228917709	2.0
274	117.56033509954887	114.47342267177021	117.45712115478149	113.15450169826069	2.0
275	118.79537304374405	114.62080821986972	116.07523699276362	112.71531982181953	2.0
276	116.77449902054028	113.42832305752877	116.27181038915745	113.20961678193396	2.0
277	117.10986657008331	114.19945430673772	117.58793429827465	112.77248929407887	2.0
278	116.13080606969615	114.02738980013626	117.03291330644348	113.30979326817415	2.0
279	118.56803770923456	114.50223819760937	117.23638529230857	112.67253836814413	2.0
280	117.15942843265529	113.2893646325734	116.84231640133224	113.4911151430742	2.0
281	117.18735213194677	113.87806102105526	115.56988624418737	112.7291124817969	2.0
282	117.57902409839942	113.62843692785985	116.10891773709216	113.15232161317839	2.0
283	116.07459441598829	113.20554919076291	116.02601468242622	112.48969811329204	2.0
284	118.21362282347084	113.64227970450241	116.57342317424947	112.6368398354749	2.0
285	117.40395877778025	113.7895311088498	116.68246681847378	112.66929552790081	2.0
286	116.93836749101762	113.94997029849733	115.56674088841453	112.61690954420101	2.0
287	118.04227993095554	113.39543356534008	116.46141360881505	112.88397739418869	2.0
288	116.99465240548179	113.9231918857256	116.71249010462581	112.44571543510052	2.0
289	117.28870849352052	113.32681530809087	116.53872615316905	113.22190021402905	2.0
290	117.18240629637467	114.7420781338059	116.85491475093157	113.09619611559316	2.0
291	117.77157169427119	113.67855672066723	117.14313994566866	113.02196887111329	2.0
292	117.42941314573494	113.24150509485473	117.18831399752312	113.47397350679394	2.0
293	118.51198820995971	114.32986550065455	115.90641060639035	112.95674941241035	2.0
294	117.26679882137535	114.25168131439602	117.15621817507929	113.4266244945315	2.0
295	115.97480899934784	114.11804462433464	115.54010357824457	112.4344069460745	2.0
296	118.85908189124152	113.7306983887462	115.74179478912885	112.99941245918563	2.0
297	116.788635290459	113.54188670516197	117.83254178366673	112.64612031504846	2.0
298	117.4893327307407	114.75010162702752	116.29429795245558	113.41655555321873	2.0
299	118.15696747104707	113.38685551917342	115.95860097024928	112.59679684238095	2.0
