	sepal length (cm)	sepal width (cm)	petal length (cm)	petal width (cm)	target
78	5.1214230449854625	4.213249424695043	1.493805924246936	0.41880003951163036	0.0
79	5.010273730895056	3.4278918782818355	1.707209281295059	0.4715165824044224	0.0
80	4.70044232200765	3.038379992340811	1.5629579898908879	0.36357116000718637	0.0
81	5.03946931534444	3.4740171895107625	1.2230479524374775	0.11547985171371086	0.0
82	5.417196438969315	4.329550046255946	1.5787641168881843	0.575057593810156	0.0
83	4.521077358504376	2.8220697578321015	1.645604990503226	0.28456951588324253	0.0
84	5.61889153777509	3.738925842696153	1.6449752305329577	0.35197546959526693	0.0
85	4.4453188415184774	3.9177741970297677	1.050950526824418	0.40364054178674635	0.0
86	5.20061230139436	2.4619729324900548	1.1272675090302857	0.5945834663635575	0.0
87	4.401150771507363	2.4842397636846436	1.6405551825104165	0.5495022920020842	0.0
88	4.852354168001392	3.743827226074294	1.810378126787286	0.34492568679529567	0.0
89	4.5243659311601	3.2651863393916813	1.3678381349028816	0.5427390129227786	0.0
90	5.364123813221604	3.6076413889749475	1.4689110070474856	0.5917366063318432	0.0
91	5.501214058084925	3.6582432576692483	1.1586470069770347	0.5769750091401143	0.0
92	4.918006298287158	2.592522753813728	1.74316744555826	0.46430411344382305	0.0
93	5.361138055954659	4.344887850486847	1.175331374380819	0.389451360978184	0.0
94	5.477217553813821	3.6924509559836722	1.5108260106729556	0.4034313555575709	0.0
95	5.3693800141324015	2.3667817698100353	1.1165170381454288	0.10124916441075069	0.0
96	4.356725911671301	2.4665933745940283	1.4774309466237696	0.30204362135306284	0.0
97	4.4742601348233695	2.45357002568268	1.1257103423145762	0.3214904248051844	0.0
98	4.936967615121254	2.748833412513682	1.347954699271662	0.2366846085229168	0.0
99	4.767258006852122	3.359312418350306	1.2043532395501446	0.44182839838026666	0.0
100	6.3286037082747235	2.8103903942743784	4.467664981149159	1.6354482610564451	1.0
101	5.789780796609262	2.547661251101147	3.218027514780125	1.6772852536222322	1.0
102	5.351143226526883	2.567451926329	3.5337265960690907	1.0502549270211303	1.0
103	6.204190367167772	2.3495672633294267	4.771644291117731	1.7718739991758854	1.0
104	5.500839626893088	2.2071542562920605	4.148896629999699	1.4717573575260006	1.0
105	6.0845627209523645	2.3558538522598207	4.645835373962952	1.2023518030880136	1.0
106	5.671077346200538	2.948226135150191	4.178097904452013	1.0491246127888538	1.0
107	4.908284901320532	2.2121964502886255	3.497819141129657	1.7197712093705002	1.0
108	5.004991260456246	2.041291513781098	3.809360246300985	1.1344641284807362	1.0
109	6.570037609130896	3.063902977317043	4.042502861397906	1.4954418846264281	1.0
110	5.572181256043603	3.0928312407755225	4.172884951107424	1.448732767740163	1.0
111	6.270838996256943	3.0649523808152694	4.366624505561769	1.3274778623215036	1.0
112	5.620334803389471	2.7378514689317206	3.7844350086055853	1.2311652619369355	1.0
113	5.813290169012992	2.277410541387021	4.725871532714101	1.4513802747108402	1.0
114	6.416922773841213	2.40764025519155	4.039648144424552	1.2852045510877779	1.0
115	5.043531260430285	2.047205532467668	3.3205463735795036	1.4945989429767033	1.0
116	5.822596111284276	3.242625863688764	3.8859084634095495	1.1030916446684451	1.0
117	6.917740417817209	2.6022966477927088	5.07880295705306	1.0406033957331087	1.0
118	6.3852651570659225	3.028377236333814	3.8994082832663133	1.1136109981943587	1.0
119	5.154968758473595	3.0646386884205645	3.8734734481426654	1.7934274918731954	1.0
120	5.159899897387005	2.4445966734492335	3.9714234283569123	1.1782847826747092	1.0
121	6.968452171689313	2.1147710310055063	3.0785429857019757	1.5326359020516194	1.0
122	6.860906046314643	2.2585443002500383	5.0187354368512604	1.1912485988664714	1.0
123	6.931165396599694	2.672093511915009	3.224937755874272	1.15836980671865	1.0
124	4.947958711249219	2.173009320785563	4.800783182440708	1.109364806576674	1.0
125	6.798677777243351	2.1296933423288005	3.5529231721787156	1.648372890524544	1.0
126	6.973944473546087	2.221062834336613	3.679624950356367	1.6513165343195244	1.0
127	6.071223200130404	3.0874024902014425	3.7493195363892373	1.4479254734650238	1.0
128	4.997469207703632	2.514426049706468	4.910552779172637	1.5649726582965582	1.0
129	5.055758695110972	2.252612366384902	5.03931134634681	1.1860605416445162	1.0
130	5.488563527878677	2.790096978536766	3.3473120822880738	1.7008922014461803	1.0
131	6.773860829645297	2.994458218404584	4.928298725817029	1.4639917976967607	1.0
132	5.411140764302895	2.7324661047820977	4.083293754250814	1.2621150707075404	1.0
133	4.953946104262881	2.8906957235085597	3.119033234934837	1.747312672856917	1.0
134	6.830305303553592	3.0889287354486665	3.1172599460114636	1.6103878315241487	1.0
135	6.757029679384525	3.3639616234321075	3.696781028459503	1.1531194235396092	1.0
136	4.908769128227399	2.475510831517325	4.266229426558882	1.1635754766811313	1.0
137	6.17261313097463	2.396008423810242	4.521203157172059	1.1786198184601875	1.0
138	5.829249233426489	2.2329790501927937	3.085115034289096	1.5542178891242169	1.0
139	6.795353944771787	2.524222220032825	3.7899658274143997	1.1768060136175036	1.0
140	5.317478463270742	2.2192083849825264	4.644521663206964	1.1057343331948113	1.0
141	5.203344897479192	2.725587986585888	4.219837121798852	1.4493624072000306	1.0
142	6.02284262767845	3.1938231651384736	3.9697981877584763	1.4694824294611852	1.0
143	5.5712631090118006	3.305170584670268	4.778616345421599	1.3816895782797296	1.0
144	5.206163023244607	2.9101960744573243	3.952921055677386	1.2410147170941186	1.0
145	6.418795879279071	2.429131252544582	4.349173671681763	1.4311298507497918	1.0
146	5.030263545683064	2.8751645996145943	3.419561201377941	1.6198899574859298	1.0
147	6.588569474054818	3.3316900341824596	3.796905484715821	1.2894206332819635	1.0
148	6.688250795026341	2.0446557352367707	3.1251086867816356	1.771983937895421	1.0
149	6.5590036612466704	2.237790537367629	4.916979353981529	1.0064217004037874	1.0
150	5.944921315795878	3.0342031237783926	3.6656274542630847	1.2979231318844289	1.0
151	5.462736820677416	2.8678707692089365	4.744040159146295	1.5791964360886226	1.0
152	5.811461316621917	2.1236247893370277	3.897683626771789	1.2039025004965964	1.0
153	5.02583659848098	2.572600555612059	4.758305675940594	1.151473526392237	1.0
154	6.92655019630157	3.0726880244388948	3.999293371025784	1.136172116525926	1.0
155	5.4382756631333535	3.303444687767401	4.814546958861237	1.5260452250407932	1.0
156	6.25655002120269	3.1093249281580557	4.993468809682145	1.0471936264120563	1.0
157	6.5142384781446765	2.0490344030949776	3.5584950887161426	1.3077776525032305	1.0
158	6.82376962063516	2.4648330414900914	3.945461267441064	1.0331922662555098	1.0
159	6.420388176991521	3.016507797768192	3.825082183886762	1.1808378747078856	1.0
160	6.63282541123484	3.1601665646628208	4.542427965676132	1.4625206642795114	1.0
161	4.962967037945319	2.6130387311302963	4.554689258981577	1.5047210763400045	1.0
162	5.853060554749684	2.720514437517594	4.09417818601257	1.1036300853246346	1.0
163	5.5436486307080575	3.3722554676321317	4.198727991286213	1.3637540753649615	1.0
164	6.026589779276195	3.388167942679279	4.439902603516973	1.6379535777131566	1.0
165	6.646527236663421	2.0091072899708404	4.656121227737338	1.7426165445349457	1.0
166	5.680710242882611	2.1469552861502996	3.2294318241631794	1.312708295848461	1.0
167	5.029790899320038	3.051532742114225	3.0236393259191408	1.4996597130045812	1.0
168	5.72316848336379	2.6150542375373274	4.952942402487798	1.585543064632593	1.0
169	5.1402550382873144	2.9106330127560733	4.750167950143149	1.395200270951168	1.0
170	4.930552858054138	2.2881089860245685	4.100020844807274	1.6721008657057497	1.0
171	5.165589251981314	3.2083210560771134	4.709723489523142	1.2800192923019702	1.0
172	5.2440461188474545	2.2594432038333605	3.4068966670926737	1.393810106994222	1.0
173	6.864897189954376	2.824830535987023	3.6857685944681107	1.4232882874196815	1.0
174	5.263724690692376	2.0389475680097906	4.942194814663184	1.1973030823540602	1.0
175	5.4529882490333925	2.4313637653622253	3.1919671572533552	1.0261231240423445	1.0
176	4.985467290770605	3.3298176458488173	4.61219949882286	1.2703311621345668	1.0
177	6.502692114249928	2.011180113030236	3.665845749856652	1.6655280259154204	1.0
178	6.334572584227772	2.754605779274076	3.340903277619602	1.5665892250296263	1.0
179	6.77091148107826	2.271671209574642	4.382566007283013	1.7704357814797032	1.0
180	5.36306825854972	2.8810250276940526	3.9547112052022078	1.748464514718791	1.0
181	5.875124671999491	2.4421693015447943	4.202052684433352	1.5383721292171957	1.0
182	5.334524362480071	3.1520193244211256	3.8687010604193537	1.361217021910159	1.0
183	4.95756979766667	2.6194586416002528	3.9837132956766403	1.3420260736023504	1.0
184	5.23750015165769	3.324984335297711	4.4354056954006875	1.4105419759622646	1.0
185	5.910342602273154	2.2714587598915674	3.658267242967339	1.6360423467546654	1.0
186	6.391056767209409	2.133587153194733	4.20900574547956	1.659969266854085	1.0
187	6.639830529585902	2.067922650458252	3.226453809429286	1.1512588426436632	1.0
188	5.2087842154813195	2.1486138995695585	3.1970970439651283	1.0136277806223877	1.0
189	6.068619210010504	2.2803866777968027	4.557992366214993	1.161624222963051	1.0
190	6.059544001055567	3.1918841623508767	4.846699535193482	1.7669770529336177	1.0
191	6.975047057097149	2.132871387286154	4.279923708572463	1.5252778349101388	1.0
192	5.480960113423923	2.0931748357123734	3.0572679206600646	1.395719495862634	1.0
193	6.466108086641426	2.418100078517138	3.7740713265764634	1.278013589512001	1.0
194	4.949732096486723	2.7880970940391365	4.5785711607973205	1.3248232448639634	1.0
195	5.021657541210971	2.029577795863893	4.848725904954522	1.37731529699056	1.0
196	6.380821352726638	2.2850919570406956	3.969776708700858	1.1379398483866607	1.0
197	6.608651334353166	2.22541933398	4.50441651343604	1.6147431763914855	1.0
198	5.329051834937143	2.5867435463400597	4.169670858282492	1.5865818929836735	1.0
199	6.736139382404951	2.0384490009033436	4.784296929335864	1.398621565161851	1.0
200	7.842895838179462	2.944881846634639	6.886940619813084	2.0831150075224802	2.0
201	6.93296925101341	2.6246955538959056	5.582965323369219	1.8600908483542857	2.0
202	6.939372340700313	2.3152235956839444	4.745142072520101	1.8991717732297038	2.0
203	6.407355383166398	2.6921999867259045	5.186668717841314	2.443182041287728	2.0
204	5.7265755208885025	3.659617319993165	6.0233051004783205	2.306930303251538	2.0
205	7.374977993945421	3.666049665833607	6.166114557585778	1.4045137749038081	2.0
206	7.528882749062161	3.144628875305335	5.918111288405893	2.1078481135203755	2.0
207	5.825754008573701	2.6403980328313277	4.556868734151603	2.1852595205140943	2.0
208	5.389712298669783	3.2660187989461056	5.683857123037989	1.9484240303002704	2.0
209	5.579274124117806	2.343002256112502	5.498289631063729	2.4441389519670134	2.0
210	6.053315756418915	2.2743874653927816	4.878692185426209	1.5123104852322211	2.0
211	5.1604948892861096	2.6285363739816803	5.533265312770767	2.4877465811774044	2.0
212	6.341513435436484	3.2158819938344374	6.251493420550912	2.3213298773927944	2.0
213	7.791521535540699	2.6156333657777764	6.0120673902234145	1.7697578750304865	2.0
214	7.697422015270416	2.5186246790555966	5.168666966289577	1.502199374091267	2.0
215	6.7131707334067725	3.3420827429546107	4.6051743063857185	2.1396790357009836	2.0
216	6.679200787214066	2.5243298787186914	5.5663143652502445	1.5969254713923453	2.0
217	7.530232495133241	2.375216852677985	6.577728599509966	1.531052262385256	2.0
218	6.745740194738713	3.0725210724657	6.264684890734003	1.6550384742187578	2.0
219	6.085418539079953	3.1908473860413826	6.525830003580318	2.0817139245086587	2.0
220	6.695338724240691	3.43119449079168	6.360933814173215	2.127169568174635	2.0
221	5.768321332581482	2.8821841470408294	6.776946510242212	2.051630794345405	2.0
222	6.531529151288501	2.541469935035847	5.9200129638905805	1.4442327690471246	2.0
223	5.805827180773781	2.520545288459717	5.643385799127321	1.7131718300261023	2.0
224	6.158739758601926	2.721224216005389	6.329532155857037	1.736606743271954	2.0
225	5.930598833780843	3.629778337808613	6.044331353693739	1.4793722755552676	2.0
226	5.967936450427452	2.545491628176609	5.354497945630822	1.9249818411705515	2.0
227	5.662285546299504	2.5760715414535187	5.361871483713363	1.9952169972119145	2.0
228	5.366573928257478	3.7014157798454788	4.567009114946655	1.7048697075969086	2.0
229	7.3235586356588485	2.864327117044837	5.705634386282847	2.044968121634868	2.0
230	6.988356676084287	2.954854160943941	4.839129173805965	1.802578105500693	2.0
231	6.899332590869091	2.8453648496572232	4.896035032282055	1.7625442026297802	2.0
232	5.568183341769624	2.8356515774043176	5.587206468729605	1.8272309730326914	2.0
233	7.290146021021697	2.642815180352078	6.597804246460241	1.6171255218335208	2.0
234	7.498771920341065	3.076441280917309	5.159702621659407	2.188823694516289	2.0
235	7.485927922637697	2.9405305834243554	6.5335040656140935	2.4854615745907243	2.0
236	7.869099702836204	3.7593578064953492	5.883782638947906	2.121934611802674	2.0
237	5.307235966347081	3.732146860849641	5.3571581126326135	1.9999652468509974	2.0
238	4.993659301131073	3.559728217381965	6.167088863589712	2.333657235789606	2.0
239	7.883597875719313	3.50931191347139	6.226872753999311	1.5901649501182815	2.0
240	7.350841731424912	3.6031506370194686	5.789044172608072	1.6440424956873088	2.0
241	5.470755164563434	2.700570301196742	5.550864328230258	2.4121930054681515	2.0
242	7.097037212009925	2.800656297541446	4.641460566304545	2.475362463328608	2.0
243	6.317430131623083	2.3016427786835543	6.562610995455218	2.0717035355160025	2.0
244	5.84549139818393	3.092605285370154	6.680760019125305	2.2739175062190453	2.0
245	5.781146045122476	3.4263164512720348	4.644860793047971	2.347029564828598	2.0
246	6.562079791789056	3.476897245512255	6.257073548175451	1.8170326299417607	2.0
247	7.494845415021423	2.5225262526929604	5.91342490160729	2.3858904856041065	2.0
248	5.234761657140436	3.595838877847198	5.9976617082472785	1.7774724515182267	2.0
249	5.2180664779778425	3.028426580521743	5.865853192371039	2.1482475973092807	2.0
250	5.784918305847926	3.6818877208485254	4.6907431784764615	1.9486901750420973	2.0
251	5.6913884495724325	2.916911660293292	6.217649201533318	1.9922620877115502	2.0
252	6.900090373666558	2.7027360068752553	4.930103046384995	2.370488108188231	2.0
253	7.849039544654688	2.6571631709526717	5.419632396368773	1.939743035175499	2.0
254	5.223499096250709	3.169026963808031	6.764885090169091	2.445328282173052	2.0
255	5.339401641410961	3.039966154647887	5.966724777390737	2.0911391895928984	2.0
256	6.562296395828616	3.508237455461301	6.509244315413344	2.2926058353636387	2.0
257	5.1283232836149875	3.56115009005968	5.309102078461761	2.0780649313541266	2.0
258	5.686755216193396	3.738490409121814	5.211617209946876	1.5523429741625763	2.0
259	7.643817676690579	3.1377270109835127	6.414098838861339	1.5069363843946677	2.0
260	6.1692825836697445	2.7870354779202327	4.77635123113155	1.4965012375376028	2.0
261	7.621795706885867	3.060065836135583	5.142233760404929	2.139751068373349	2.0
262	5.316760319106485	3.385286705114056	6.261279073018366	1.5684690625839073	2.0
263	7.86029181010149	2.3426015132569193	6.7104518987327175	1.9244072510609744	2.0
264	5.948827434305706	2.9706497958986415	5.254361856701104	2.4079704910025734	2.0
265	7.526191528588756	3.2862090597694795	5.531692763965678	2.428053198163448	2.0
266	5.633740484858797	3.5627057533357633	5.930797192930462	1.595301502154551	2.0
267	7.879807932911103	2.7898999499124804	5.010907993308166	1.621805326488946	2.0
268	5.548055051214569	2.327457807643488	5.569256671656164	1.7879819788454039	2.0
269	6.2760804910908785	3.762763086643517	6.078472656893671	2.2966692102645903	2.0
270	5.487771612529245	2.74822652806355	5.933920965328851	1.9031928991641212	2.0
271	7.11573431487776	3.107755275738026	6.5030363388446455	1.7162518662859079	2.0
272	7.306566509408881	3.629356576953472	6.041306115754045	1.8309896540056476	2.0
273	7.719964407181434	3.0910115711180017	6.737130221383435	1.4824043259755875	2.0
274	7.729467514141408	3.0838872036165688	5.563506492161595	2.0184033195480193	2.0
275	7.8446290284428954	3.721090004390092	6.767455136263466	2.4417075392307925	2.0
276	5.473992260360721	3.3299892812463883	4.677543072489153	1.4383519142409376	2.0
277	5.480692450619771	3.4496475612505297	5.754082169093939	1.6469150242562902	2.0
278	6.158503917288478	3.255024768803	5.502794024957508	1.5467765134211622	2.0
279	5.463270399846634	3.4133289733759984	5.323110840729892	1.573134367243203	2.0
280	6.471408875374068	2.7935657409864283	4.5752241362524035	1.6865587326507672	2.0
281	7.605883442282176	2.509509762699757	4.59758599910207	1.8434122596270326	2.0
282	6.3382863293586515	3.0611525583357624	4.674879083381443	1.6615841843037373	2.0
283	7.010386409932596	3.5212730900970235	6.355607965671496	2.007592186416331	2.0
284	6.16646228512996	2.4370689039583864	6.802193252945001	2.3932360433909174	2.0
285	7.895549574052984	3.0761921196244715	6.63948629994578	1.7112916124515514	2.0
286	5.739421782137508	2.604978136157521	5.423010352176956	1.633935376071162	2.0
287	5.791244408376063	3.162307772918994	6.144415779597115	1.492050918382532	2.0
288	6.424350141762716	3.0653383911435332	5.22113504888228	2.3249294737593362	2.0
289	6.493587672775921	2.5156037425031457	5.594523604484984	2.2963394239504917	2.0
290	6.153588927247039	2.436767860484104	4.969957274385948	1.5668161887973902	2.0
291	6.223179498193531	2.9056037527302423	6.082580932056574	2.2603697916752337	2.0
292	7.397910566384879	2.6601070442753776	6.127741555285682	2.4225112859389144	2.0
293	5.043516535577879	2.3251112576996764	5.600820952056887	1.756283807647751	2.0
294	5.020767448591217	3.407948763102182	5.746121960594474	2.11741732656741	2.0
295	7.2484247834127125	2.515243637403499	6.47911147875092	2.239333293867812	2.0
296	5.882204450487472	2.9518915535404213	5.329919698800084	1.585003275691167	2.0
297	5.489844925658763	3.3504173096011804	4.776596023213307	1.955146614569009	2.0
298	6.214389064319878	2.527274428604486	6.677150720215524	1.571864850788389	2.0
299	6.333741141146994	2.6356874745294694	4.5016223387962135	2.056306781394596	2.0
